1094338955	ACC	0.8550939	2.8114438	7.238227
1094338965	ACC	0.701865	2.7252526	7.3627253
1094338975	ACC	0.041065346	2.5816007	7.736221
1094338985	ACC	-0.29412287	2.457102	8.109716
1094338995	ACC	-0.42819816	2.303873	8.511942
1094339005	ACC	-0.34200692	2.3134499	8.732208
1094339015	ACC	-0.06427953	2.5145628	9.019513
1094339025	ACC	0.069795765	3.0125568	9.0961275
1094339035	ACC	0.2996391	3.2232466	9.038667
1094339038	LGT	676.0
1094339045	ACC	0.2709087	3.1466322	8.8184
1094339055	ACC	-0.16962439	3.2232466	8.885438
1094339065	ACC	-0.7538096	3.4435132	9.163165
1094339075	ACC	-1.0506905	3.4818203	9.345124
1094339085	ACC	-1.2039195	3.3381681	9.642005
1094339095	ACC	-1.079421	3.3381681	10.139999
1094339105	ACC	-1.424186	2.7252526	11.155141
1094339115	ACC	-1.2422267	2.112337	12.017054
1094339119559	RSSBLE	null	02:AB:C4:BC:BE:91	-100
1094339123306	RSSBLE	null	F4:F5:E8:3A:26:C9	-90
1094339127	ACC	-0.84957767	1.8537632	12.936427
1094339135	ACC	-0.84957767	1.8537632	12.936427
1094339145	ACC	-0.16962439	2.361334	14.258026
1094339156	ACC	0.05064215	2.3326037	14.612368
1094339165	ACC	0.05064215	2.3326037	14.612368
1094339175	ACC	-0.3324301	2.2751427	13.932415
1094339185	ACC	-0.56227344	1.9399545	13.032195
1094339196	ACC	-0.54311985	1.6430736	12.725737
1094339172755	RSSBLE	null	02:AB:C4:BC:BE:91	-84
1094339205	ACC	-0.54311985	1.6430736	12.725737
1094339216	ACC	-0.23666205	0.13951492	12.74489
1094339221310	RSSBLE	[TV] Home	40:16:3B:0A:F8:71	-92
1094339225	ACC	-0.23666205	0.13951492	12.74489
1094339235	ACC	-0.84000087	-0.8277425	12.9651575
1094339238	LGT	674.0
1094339245	ACC	-1.4337628	-1.1342003	12.677853
1094339255	ACC	-1.8934495	-0.7990121	11.09768
1094339267	ACC	-2.0371017	0.21612936	9.325971
1094339275	ACC	-2.0371017	0.21612936	9.325971
1094339278570	RSSBLE	null	02:AB:C4:BC:BE:91	-88
1094339285	ACC	-1.3188412	1.5473055	6.7593865
1094339295	ACC	-1.0123833	2.361334	5.1409063
1094339305	ACC	-0.89746165	2.5720236	4.432223
1094339316	ACC	-1.5103773	3.0795944	4.125765
1094339325	ACC	-1.5103773	3.0795944	4.125765
1094339338	ACC	-1.5965686	2.121914	6.3571606
1094339345	ACC	-1.5965686	2.121914	6.3571606
1094339355	ACC	-1.4816469	1.2025404	9.53666
1094339365	ACC	-1.3092643	0.91523623	10.379419
1094339375	ACC	-1.2230731	0.5130104	11.164718
